circuit_type_index,distance,decoder,metric,depth,trial,value
2,3,BPOSD,wall_time_seconds,36,1,0.1222375
2,3,BPOSD,wall_time_seconds,36,2,0.1305201
2,3,BPOSD,wall_time_seconds,36,3,0.1215322
2,3,BPOSD,wall_time_seconds,36,4,0.1227472
2,3,BPOSD,wall_time_seconds,36,5,0.1215309
2,3,BPOSD,wall_time_seconds,36,6,0.1228459
2,3,BPOSD,wall_time_seconds,36,7,0.1224256
2,3,BPOSD,wall_time_seconds,36,8,0.1224257
2,3,BPOSD,wall_time_seconds,36,9,0.1217796
2,3,BPOSD,wall_time_seconds,36,10,0.1221279
2,3,BPOSD,wall_time_seconds,36,11,0.1224082
2,3,BPOSD,wall_time_seconds,36,12,0.1222572
2,3,BPOSD,wall_time_seconds,36,13,0.1215719
2,3,BPOSD,wall_time_seconds,36,14,0.121563
2,3,BPOSD,wall_time_seconds,36,15,0.1221764
2,3,BPOSD,wall_time_seconds,36,16,0.121542
2,3,BPOSD,wall_time_seconds,36,17,0.121936
2,3,BPOSD,wall_time_seconds,36,18,0.1215629
2,3,BPOSD,wall_time_seconds,36,19,0.1215073
2,3,MCCD,logical_accuracy,4,0,0.9597656
2,3,MCCD,logical_accuracy,4,1,0.9574219
2,3,MCCD,logical_accuracy,4,2,0.9515625
2,3,MCCD,logical_accuracy,4,3,0.959375
2,3,MCCD,logical_accuracy,4,4,0.9480469
2,3,MCCD,logical_accuracy,4,5,0.9628906
2,3,MCCD,logical_accuracy,4,6,0.9539062
2,3,MCCD,logical_accuracy,4,7,0.9589844
2,3,MCCD,logical_accuracy,4,8,0.9511719
2,3,MCCD,logical_accuracy,4,9,0.9476562
2,3,MCCD,logical_accuracy,4,10,0.9554687
2,3,MCCD,logical_accuracy,4,11,0.9472656
2,3,MCCD,logical_accuracy,4,12,0.9449219
2,3,MCCD,logical_accuracy,4,13,0.9644531
2,3,MCCD,logical_accuracy,4,14,0.9535156
2,3,MCCD,logical_accuracy,4,15,0.9488281
2,3,MCCD,logical_accuracy,4,16,0.946875
2,3,MCCD,logical_accuracy,4,17,0.9386719
2,3,MCCD,logical_accuracy,4,18,0.9511719
2,3,MCCD,logical_accuracy,4,19,0.9527344
2,3,MCCD,logical_accuracy,8,0,0.9433594
2,3,MCCD,logical_accuracy,8,1,0.9085937
2,3,MCCD,logical_accuracy,8,2,0.9132813
2,3,MCCD,logical_accuracy,8,3,0.9175781
2,3,MCCD,logical_accuracy,8,4,0.8828125
2,3,MCCD,logical_accuracy,8,5,0.8984375
2,3,MCCD,logical_accuracy,8,6,0.8875
2,3,MCCD,logical_accuracy,8,7,0.9109375
2,3,MCCD,logical_accuracy,8,8,0.91875
2,3,MCCD,logical_accuracy,8,9,0.9144531
2,3,MCCD,logical_accuracy,8,10,0.9089844
2,3,MCCD,logical_accuracy,8,11,0.8996094
2,3,MCCD,logical_accuracy,8,12,0.9058594
2,3,MCCD,logical_accuracy,8,13,0.896875
2,3,MCCD,logical_accuracy,8,14,0.8980469
2,3,MCCD,logical_accuracy,8,15,0.8851562
2,3,MCCD,logical_accuracy,8,16,0.9019531
2,3,MCCD,logical_accuracy,8,17,0.8859375
2,3,MCCD,logical_accuracy,8,18,0.8910156
2,3,MCCD,logical_accuracy,8,19,0.9308594
2,3,MCCD,logical_accuracy,12,0,0.8832031
2,3,MCCD,logical_accuracy,12,1,0.8605469
2,3,MCCD,logical_accuracy,12,2,0.8101563
2,3,MCCD,logical_accuracy,12,3,0.8691406
2,3,MCCD,logical_accuracy,12,4,0.8804688
2,3,MCCD,logical_accuracy,12,5,0.8625
2,3,MCCD,logical_accuracy,12,6,0.865625
2,3,MCCD,logical_accuracy,12,7,0.8832031
2,3,MCCD,logical_accuracy,12,8,0.8125
2,3,MCCD,logical_accuracy,12,9,0.8214844
2,3,MCCD,logical_accuracy,12,10,0.8675781
2,3,MCCD,logical_accuracy,12,11,0.86875
2,3,MCCD,logical_accuracy,12,12,0.8230469
2,3,MCCD,logical_accuracy,12,13,0.8484375
2,3,MCCD,logical_accuracy,12,14,0.8441406
2,3,MCCD,logical_accuracy,12,15,0.8550781
2,3,MCCD,logical_accuracy,12,16,0.8601562
2,3,MCCD,logical_accuracy,12,17,0.8855469
2,3,MCCD,logical_accuracy,12,18,0.8386719
2,3,MCCD,logical_accuracy,12,19,0.8496094
2,3,MCCD,logical_accuracy,16,0,0.8347656
2,3,MCCD,logical_accuracy,16,1,0.8417969
2,3,MCCD,logical_accuracy,16,2,0.8425781
2,3,MCCD,logical_accuracy,16,3,0.8300781
2,3,MCCD,logical_accuracy,16,4,0.7929688
2,3,MCCD,logical_accuracy,16,5,0.8359375
2,3,MCCD,logical_accuracy,16,6,0.76875
2,3,MCCD,logical_accuracy,16,7,0.7628906
2,3,MCCD,logical_accuracy,16,8,0.8550781
2,3,MCCD,logical_accuracy,16,9,0.8363281
2,3,MCCD,logical_accuracy,16,10,0.8039063
2,3,MCCD,logical_accuracy,16,11,0.8425781
2,3,MCCD,logical_accuracy,16,12,0.8394531
2,3,MCCD,logical_accuracy,16,13,0.8191406
2,3,MCCD,logical_accuracy,16,14,0.8054687
2,3,MCCD,logical_accuracy,16,15,0.7550781
2,3,MCCD,logical_accuracy,16,16,0.8425781
2,3,MCCD,logical_accuracy,16,17,0.8582031
2,3,MCCD,logical_accuracy,16,18,0.803125
2,3,MCCD,logical_accuracy,16,19,0.8457031
2,3,MCCD,logical_accuracy,20,0,0.8045313
2,3,MCCD,logical_accuracy,20,1,0.6928125
2,3,MCCD,logical_accuracy,20,2,0.7166406
2,3,MCCD,logical_accuracy,20,3,0.6748437
2,3,MCCD,logical_accuracy,20,4,0.7732813
2,3,MCCD,logical_accuracy,20,5,0.8119531
2,3,MCCD,logical_accuracy,20,6,0.7795313
2,3,MCCD,logical_accuracy,20,7,0.6861719
2,3,MCCD,logical_accuracy,20,8,0.7529687
2,3,MCCD,logical_accuracy,20,9,0.7869531
2,3,MCCD,logical_accuracy,20,10,0.8076562
2,3,MCCD,logical_accuracy,20,11,0.7592188
2,3,MCCD,logical_accuracy,20,12,0.7889063
2,3,MCCD,logical_accuracy,20,13,0.8103906
2,3,MCCD,logical_accuracy,20,14,0.81
2,3,MCCD,logical_accuracy,20,15,0.7451562
2,3,MCCD,logical_accuracy,20,16,0.7209375
2,3,MCCD,logical_accuracy,20,17,0.7475
2,3,MCCD,logical_accuracy,20,18,0.7158594
2,3,MCCD,logical_accuracy,20,19,0.7810938
2,3,MCCD,logical_accuracy,24,0,0.7646094
2,3,MCCD,logical_accuracy,24,1,0.780625
2,3,MCCD,logical_accuracy,24,2,0.7497656
2,3,MCCD,logical_accuracy,24,3,0.8079688
2,3,MCCD,logical_accuracy,24,4,0.7724219
2,3,MCCD,logical_accuracy,24,5,0.7403906
2,3,MCCD,logical_accuracy,24,6,0.730625
2,3,MCCD,logical_accuracy,24,7,0.6251562
2,3,MCCD,logical_accuracy,24,8,0.7614844
2,3,MCCD,logical_accuracy,24,9,0.7724219
2,3,MCCD,logical_accuracy,24,10,0.6896094
2,3,MCCD,logical_accuracy,24,11,0.7728125
2,3,MCCD,logical_accuracy,24,12,0.7122656
2,3,MCCD,logical_accuracy,24,13,0.7532813
2,3,MCCD,logical_accuracy,24,14,0.6732031
2,3,MCCD,logical_accuracy,24,15,0.7052344
2,3,MCCD,logical_accuracy,24,16,0.6521094
2,3,MCCD,logical_accuracy,24,17,0.7075781
2,3,MCCD,logical_accuracy,24,18,0.7099219
2,3,MCCD,logical_accuracy,24,19,0.6946875
2,3,MCCD,logical_accuracy,28,0,0.7632813
2,3,MCCD,logical_accuracy,28,1,0.7226562
2,3,MCCD,logical_accuracy,28,2,0.7101563
2,3,MCCD,logical_accuracy,28,3,0.7734375
2,3,MCCD,logical_accuracy,28,4,0.6234375
2,3,MCCD,logical_accuracy,28,5,0.6796875
2,3,MCCD,logical_accuracy,28,6,0.7597656
2,3,MCCD,logical_accuracy,28,7,0.7359375
2,3,MCCD,logical_accuracy,28,8,0.6949219
2,3,MCCD,logical_accuracy,28,9,0.71875
2,3,MCCD,logical_accuracy,28,10,0.7507812
2,3,MCCD,logical_accuracy,28,11,0.6664062
2,3,MCCD,logical_accuracy,28,12,0.6792969
2,3,MCCD,logical_accuracy,28,13,0.6972656
2,3,MCCD,logical_accuracy,28,14,0.6847656
2,3,MCCD,logical_accuracy,28,15,0.7324219
2,3,MCCD,logical_accuracy,28,16,0.7324219
2,3,MCCD,logical_accuracy,28,17,0.6535156
