circuit_type_index,distance,decoder,metric,depth,trial,value
1,5,BPOSD,logical_accuracy,14,1,0.9347656
1,5,BPOSD,logical_accuracy,14,2,0.9398437
1,5,BPOSD,logical_accuracy,14,3,0.9332031
1,5,BPOSD,logical_accuracy,14,4,0.9367188
1,5,BPOSD,logical_accuracy,14,5,0.9386719
1,5,BPOSD,logical_accuracy,14,6,0.9386719
1,5,BPOSD,logical_accuracy,14,7,0.9324219
1,5,BPOSD,logical_accuracy,14,8,0.9328125
1,5,BPOSD,logical_accuracy,14,9,0.9476562
1,5,BPOSD,logical_accuracy,14,10,0.9359375
1,5,BPOSD,logical_accuracy,14,11,0.9351563
1,5,BPOSD,logical_accuracy,14,12,0.9320312
1,5,BPOSD,logical_accuracy,14,13,0.9304687
1,5,BPOSD,logical_accuracy,14,14,0.9328125
1,5,BPOSD,logical_accuracy,14,15,0.9378906
1,5,BPOSD,logical_accuracy,14,16,0.9425781
1,5,BPOSD,logical_accuracy,14,17,0.9351563
1,5,BPOSD,logical_accuracy,14,18,0.9292969
1,5,BPOSD,logical_accuracy,14,19,0.9417969
1,5,BPOSD,logical_accuracy,16,0,0.9234375
1,5,BPOSD,logical_accuracy,16,1,0.9273438
1,5,BPOSD,logical_accuracy,16,2,0.9222656
1,5,BPOSD,logical_accuracy,16,3,0.9257812
1,5,BPOSD,logical_accuracy,16,4,0.9382812
1,5,BPOSD,logical_accuracy,16,5,0.9359375
1,5,BPOSD,logical_accuracy,16,6,0.9386719
1,5,BPOSD,logical_accuracy,16,7,0.9308594
1,5,BPOSD,logical_accuracy,16,8,0.9265625
1,5,BPOSD,logical_accuracy,16,9,0.9296875
1,5,BPOSD,logical_accuracy,16,10,0.9199219
1,5,BPOSD,logical_accuracy,16,11,0.9390625
1,5,BPOSD,logical_accuracy,16,12,0.9257812
1,5,BPOSD,logical_accuracy,16,13,0.928125
1,5,BPOSD,logical_accuracy,16,14,0.9335938
1,5,BPOSD,logical_accuracy,16,15,0.9214844
1,5,BPOSD,logical_accuracy,16,16,0.9285156
1,5,BPOSD,logical_accuracy,16,17,0.921875
1,5,BPOSD,logical_accuracy,16,18,0.9300781
1,5,BPOSD,logical_accuracy,16,19,0.9242187
1,5,BPOSD,logical_accuracy,18,0,0.9164062
1,5,BPOSD,logical_accuracy,18,1,0.9167969
1,5,BPOSD,logical_accuracy,18,2,0.9234375
1,5,BPOSD,logical_accuracy,18,3,0.9238281
1,5,BPOSD,logical_accuracy,18,4,0.9152344
1,5,BPOSD,logical_accuracy,18,5,0.9207031
1,5,BPOSD,logical_accuracy,18,6,0.9261719
1,5,BPOSD,logical_accuracy,18,7,0.9195313
1,5,BPOSD,logical_accuracy,18,8,0.9359375
1,5,BPOSD,logical_accuracy,18,9,0.9140625
1,5,BPOSD,logical_accuracy,18,10,0.9222656
1,5,BPOSD,logical_accuracy,18,11,0.9199219
1,5,BPOSD,logical_accuracy,18,12,0.9210938
1,5,BPOSD,logical_accuracy,18,13,0.9234375
1,5,BPOSD,logical_accuracy,18,14,0.9222656
1,5,BPOSD,logical_accuracy,18,15,0.9261719
1,5,BPOSD,logical_accuracy,18,16,0.9144531
1,5,BPOSD,logical_accuracy,18,17,0.9292969
1,5,BPOSD,logical_accuracy,18,18,0.9214844
1,5,BPOSD,logical_accuracy,18,19,0.9199219
1,5,BPOSD,wall_time_seconds,2,0,0.005548028
1,5,BPOSD,wall_time_seconds,2,1,0.005809941
1,5,BPOSD,wall_time_seconds,2,2,0.005643108
1,5,BPOSD,wall_time_seconds,2,3,0.006015934
1,5,BPOSD,wall_time_seconds,2,4,0.005490342
1,5,BPOSD,wall_time_seconds,2,5,0.005651566
1,5,BPOSD,wall_time_seconds,2,6,0.00609736
1,5,BPOSD,wall_time_seconds,2,7,0.005531818
1,5,BPOSD,wall_time_seconds,2,8,0.005365649
1,5,BPOSD,wall_time_seconds,2,9,0.005732293
1,5,BPOSD,wall_time_seconds,2,10,0.005728409
1,5,BPOSD,wall_time_seconds,2,11,0.00570132
1,5,BPOSD,wall_time_seconds,2,12,0.005685868
1,5,BPOSD,wall_time_seconds,2,13,0.005844884
1,5,BPOSD,wall_time_seconds,2,14,0.005741455
1,5,BPOSD,wall_time_seconds,2,15,0.005931206
1,5,BPOSD,wall_time_seconds,2,16,0.006888774
1,5,BPOSD,wall_time_seconds,2,17,0.00570808
1,5,BPOSD,wall_time_seconds,2,18,0.005968888
1,5,BPOSD,wall_time_seconds,2,19,0.005931942
1,5,BPOSD,wall_time_seconds,4,0,0.02140521
1,5,BPOSD,wall_time_seconds,4,1,0.02167618
1,5,BPOSD,wall_time_seconds,4,2,0.02153962
1,5,BPOSD,wall_time_seconds,4,3,0.02143682
1,5,BPOSD,wall_time_seconds,4,4,0.02115094
1,5,BPOSD,wall_time_seconds,4,5,0.02105993
1,5,BPOSD,wall_time_seconds,4,6,0.0208948
1,5,BPOSD,wall_time_seconds,4,7,0.02217609
1,5,BPOSD,wall_time_seconds,4,8,0.02149451
1,5,BPOSD,wall_time_seconds,4,9,0.02234898
1,5,BPOSD,wall_time_seconds,4,10,0.02099142
1,5,BPOSD,wall_time_seconds,4,11,0.02141085
1,5,BPOSD,wall_time_seconds,4,12,0.02197602
1,5,BPOSD,wall_time_seconds,4,13,0.02179627
1,5,BPOSD,wall_time_seconds,4,14,0.02106133
1,5,BPOSD,wall_time_seconds,4,15,0.02082462
1,5,BPOSD,wall_time_seconds,4,16,0.02103033
1,5,BPOSD,wall_time_seconds,4,17,0.021867
1,5,BPOSD,wall_time_seconds,4,18,0.02166241
1,5,BPOSD,wall_time_seconds,4,19,0.02132695
1,5,BPOSD,wall_time_seconds,6,0,0.04881939
1,5,BPOSD,wall_time_seconds,6,1,0.04787179
1,5,BPOSD,wall_time_seconds,6,2,0.04821511
1,5,BPOSD,wall_time_seconds,6,3,0.04880675
1,5,BPOSD,wall_time_seconds,6,4,0.04969434
1,5,BPOSD,wall_time_seconds,6,5,0.04744081
1,5,BPOSD,wall_time_seconds,6,6,0.04871447
1,5,BPOSD,wall_time_seconds,6,7,0.0500395
1,5,BPOSD,wall_time_seconds,6,8,0.04793296
1,5,BPOSD,wall_time_seconds,6,9,0.0479262
1,5,BPOSD,wall_time_seconds,6,10,0.04925033
1,5,BPOSD,wall_time_seconds,6,11,0.04974898
1,5,BPOSD,wall_time_seconds,6,12,0.0493244
1,5,BPOSD,wall_time_seconds,6,13,0.04928986
1,5,BPOSD,wall_time_seconds,6,14,0.04791657
1,5,BPOSD,wall_time_seconds,6,15,0.048744
1,5,BPOSD,wall_time_seconds,6,16,0.04994139
1,5,BPOSD,wall_time_seconds,6,17,0.04870345
1,5,BPOSD,wall_time_seconds,6,18,0.05373252
1,5,BPOSD,wall_time_seconds,6,19,0.04993254
1,5,BPOSD,wall_time_seconds,8,0,0.08587887
1,5,BPOSD,wall_time_seconds,8,1,0.08642969
1,5,BPOSD,wall_time_seconds,8,2,0.08642338
1,5,BPOSD,wall_time_seconds,8,3,0.08543436
1,5,BPOSD,wall_time_seconds,8,4,0.08469611
1,5,BPOSD,wall_time_seconds,8,5,0.08571757
1,5,BPOSD,wall_time_seconds,8,6,0.08378814
1,5,BPOSD,wall_time_seconds,8,7,0.0844317
1,5,BPOSD,wall_time_seconds,8,8,0.08541907
1,5,BPOSD,wall_time_seconds,8,9,0.08538788
1,5,BPOSD,wall_time_seconds,8,10,0.08624517
1,5,BPOSD,wall_time_seconds,8,11,0.085354
1,5,BPOSD,wall_time_seconds,8,12,0.08581563
1,5,BPOSD,wall_time_seconds,8,13,0.0843109
1,5,BPOSD,wall_time_seconds,8,14,0.08566136
1,5,BPOSD,wall_time_seconds,8,15,0.08497359
1,5,BPOSD,wall_time_seconds,8,16,0.08612377
1,5,BPOSD,wall_time_seconds,8,17,0.08376109
1,5,BPOSD,wall_time_seconds,8,18,0.08607174
1,5,BPOSD,wall_time_seconds,8,19,0.08422732
1,5,BPOSD,wall_time_seconds,10,0,0.1331363
1,5,BPOSD,wall_time_seconds,10,1,0.1324278
1,5,BPOSD,wall_time_seconds,10,2,0.1325392
1,5,BPOSD,wall_time_seconds,10,3,0.1320709
1,5,BPOSD,wall_time_seconds,10,4,0.1321961
1,5,BPOSD,wall_time_seconds,10,5,0.1335265
1,5,BPOSD,wall_time_seconds,10,6,0.1320115
1,5,BPOSD,wall_time_seconds,10,7,0.1310711
1,5,BPOSD,wall_time_seconds,10,8,0.1310532
1,5,BPOSD,wall_time_seconds,10,9,0.1421664
1,5,BPOSD,wall_time_seconds,10,10,0.1333574
1,5,BPOSD,wall_time_seconds,10,11,0.1297553
1,5,BPOSD,wall_time_seconds,10,12,0.1321582
1,5,BPOSD,wall_time_seconds,10,13,0.1325685
1,5,BPOSD,wall_time_seconds,10,14,0.1309311
1,5,BPOSD,wall_time_seconds,10,15,0.1325704
1,5,BPOSD,wall_time_seconds,10,16,0.132595
1,5,BPOSD,wall_time_seconds,10,17,0.131688
1,5,BPOSD,wall_time_seconds,10,18,0.1301096
1,5,BPOSD,wall_time_seconds,10,19,0.132061
1,5,BPOSD,wall_time_seconds,12,0,0.1859593
1,5,BPOSD,wall_time_seconds,12,1,0.1901758
1,5,BPOSD,wall_time_seconds,12,2,0.1872613
1,5,BPOSD,wall_time_seconds,12,3,0.1885974
1,5,BPOSD,wall_time_seconds,12,4,0.1886544
1,5,BPOSD,wall_time_seconds,12,5,0.1865433
1,5,BPOSD,wall_time_seconds,12,6,0.1873893
1,5,BPOSD,wall_time_seconds,12,7,0.1846261
1,5,BPOSD,wall_time_seconds,12,8,0.1860661
1,5,BPOSD,wall_time_seconds,12,9,0.1939113
1,5,BPOSD,wall_time_seconds,12,10,0.1956999
1,5,BPOSD,wall_time_seconds,12,11,0.1889834
1,5,BPOSD,wall_time_seconds,12,12,0.1862373
1,5,BPOSD,wall_time_seconds,12,13,0.185251
1,5,BPOSD,wall_time_seconds,12,14,0.1868754
1,5,BPOSD,wall_time_seconds,12,15,0.1860142
1,5,BPOSD,wall_time_seconds,12,16,0.186396
1,5,BPOSD,wall_time_seconds,12,17,0.1859261
1,5,BPOSD,wall_time_seconds,12,18,0.1839734
1,5,BPOSD,wall_time_seconds,12,19,0.1869784
1,5,BPOSD,wall_time_seconds,14,0,0.253449
1,5,BPOSD,wall_time_seconds,14,1,0.2526312
1,5,BPOSD,wall_time_seconds,14,2,0.2491019
1,5,BPOSD,wall_time_seconds,14,3,0.2496724
1,5,BPOSD,wall_time_seconds,14,4,0.2493477
1,5,BPOSD,wall_time_seconds,14,5,0.2477279
1,5,BPOSD,wall_time_seconds,14,6,0.2495055
1,5,BPOSD,wall_time_seconds,14,7,0.2521092
1,5,BPOSD,wall_time_seconds,14,8,0.2500874
1,5,BPOSD,wall_time_seconds,14,9,0.2509743
1,5,BPOSD,wall_time_seconds,14,10,0.2538444
1,5,BPOSD,wall_time_seconds,14,11,0.2531896
1,5,BPOSD,wall_time_seconds,14,12,0.2504482
1,5,BPOSD,wall_time_seconds,14,13,0.2513511
1,5,BPOSD,wall_time_seconds,14,14,0.2627583
1,5,BPOSD,wall_time_seconds,14,15,0.2485088
1,5,BPOSD,wall_time_seconds,14,16,0.2529278
1,5,BPOSD,wall_time_seconds,14,17,0.2486012
1,5,BPOSD,wall_time_seconds,14,18,0.2495426
1,5,BPOSD,wall_time_seconds,14,19,0.251681
1,5,BPOSD,wall_time_seconds,16,0,0.3179563
1,5,BPOSD,wall_time_seconds,16,1,0.3273344
1,5,BPOSD,wall_time_seconds,16,2,0.3272422
1,5,BPOSD,wall_time_seconds,16,3,0.3230043
1,5,BPOSD,wall_time_seconds,16,4,0.3222284
1,5,BPOSD,wall_time_seconds,16,5,0.3245078
1,5,BPOSD,wall_time_seconds,16,6,0.3340882
1,5,BPOSD,wall_time_seconds,16,7,0.3255829
1,5,BPOSD,wall_time_seconds,16,8,0.3198803
1,5,BPOSD,wall_time_seconds,16,9,0.3368471
1,5,BPOSD,wall_time_seconds,16,10,0.3229751
1,5,BPOSD,wall_time_seconds,16,11,0.3226985
1,5,BPOSD,wall_time_seconds,16,12,0.3264876
1,5,BPOSD,wall_time_seconds,16,13,0.3225383
1,5,BPOSD,wall_time_seconds,16,14,0.3233062
1,5,BPOSD,wall_time_seconds,16,15,0.3280939
1,5,BPOSD,wall_time_seconds,16,16,0.3216696
1,5,BPOSD,wall_time_seconds,16,17,0.3252855
1,5,BPOSD,wall_time_seconds,16,18,0.3241451
1,5,BPOSD,wall_time_seconds,16,19,0.3419358
1,5,BPOSD,wall_time_seconds,18,0,0.40061
1,5,BPOSD,wall_time_seconds,18,1,0.4011787
1,5,BPOSD,wall_time_seconds,18,2,0.4041965
1,5,BPOSD,wall_time_seconds,18,3,0.4100594
1,5,BPOSD,wall_time_seconds,18,4,0.4078529
1,5,BPOSD,wall_time_seconds,18,5,0.4165764
1,5,BPOSD,wall_time_seconds,18,6,0.4045814
1,5,BPOSD,wall_time_seconds,18,7,0.4140106
1,5,BPOSD,wall_time_seconds,18,8,0.4036679
1,5,BPOSD,wall_time_seconds,18,9,0.4064999
1,5,BPOSD,wall_time_seconds,18,10,0.4022607
1,5,BPOSD,wall_time_seconds,18,11,0.4168598
1,5,BPOSD,wall_time_seconds,18,12,0.4161163
1,5,BPOSD,wall_time_seconds,18,13,0.4033166
1,5,BPOSD,wall_time_seconds,18,14,0.4154768
1,5,BPOSD,wall_time_seconds,18,15,0.4012934
1,5,BPOSD,wall_time_seconds,18,16,0.4275522
1,5,BPOSD,wall_time_seconds,18,17,0.4084521
1,5,BPOSD,wall_time_seconds,18,18,0.4116221
1,5,BPOSD,wall_time_seconds,18,19,0.4163755
1,5,MCCD,logical_accuracy,2,0,0.9871094
1,5,MCCD,logical_accuracy,2,1,0.9855469
1,5,MCCD,logical_accuracy,2,2,0.984375
1,5,MCCD,logical_accuracy,2,3,0.9855469
1,5,MCCD,logical_accuracy,2,4,0.9828125
1,5,MCCD,logical_accuracy,2,5,0.9878906
1,5,MCCD,logical_accuracy,2,6,0.9890625
1,5,MCCD,logical_accuracy,2,7,0.9851562
1,5,MCCD,logical_accuracy,2,8,0.9828125
1,5,MCCD,logical_accuracy,2,9,0.9882812
1,5,MCCD,logical_accuracy,2,10,0.9878906
1,5,MCCD,logical_accuracy,2,11,0.9886719
1,5,MCCD,logical_accuracy,2,12,0.9847656
1,5,MCCD,logical_accuracy,2,13,0.9871094
1,5,MCCD,logical_accuracy,2,14,0.9835938
1,5,MCCD,logical_accuracy,2,15,0.9847656
1,5,MCCD,logical_accuracy,2,16,0.9863281
1,5,MCCD,logical_accuracy,2,17,0.9863281
1,5,MCCD,logical_accuracy,2,18,0.9890625
1,5,MCCD,logical_accuracy,2,19,0.9867187
1,5,MCCD,logical_accuracy,4,0,0.9886719
1,5,MCCD,logical_accuracy,4,1,0.9816406
1,5,MCCD,logical_accuracy,4,2,0.9796875
1,5,MCCD,logical_accuracy,4,3,0.9796875
1,5,MCCD,logical_accuracy,4,4,0.9804688
1,5,MCCD,logical_accuracy,4,5,0.9773437
1,5,MCCD,logical_accuracy,4,6,0.9796875
1,5,MCCD,logical_accuracy,4,7,0.9738281
1,5,MCCD,logical_accuracy,4,8,0.9839844
1,5,MCCD,logical_accuracy,4,9,0.9785156
1,5,MCCD,logical_accuracy,4,10,0.9789062
1,5,MCCD,logical_accuracy,4,11,0.9789062
1,5,MCCD,logical_accuracy,4,12,0.975
1,5,MCCD,logical_accuracy,4,13,0.9777344
1,5,MCCD,logical_accuracy,4,14,0.9816406
1,5,MCCD,logical_accuracy,4,15,0.9820313
1,5,MCCD,logical_accuracy,4,16,0.9839844
1,5,MCCD,logical_accuracy,4,17,0.9792969
1,5,MCCD,logical_accuracy,4,18,0.9835938
1,5,MCCD,logical_accuracy,4,19,0.9765625
1,5,MCCD,logical_accuracy,6,0,0.9773437
1,5,MCCD,logical_accuracy,6,1,0.9664063
1,5,MCCD,logical_accuracy,6,2,0.9738281
1,5,MCCD,logical_accuracy,6,3,0.9730469
1,5,MCCD,logical_accuracy,6,4,0.9730469
1,5,MCCD,logical_accuracy,6,5,0.9707031
1,5,MCCD,logical_accuracy,6,6,0.9679688
1,5,MCCD,logical_accuracy,6,7,0.9773437
1,5,MCCD,logical_accuracy,6,8,0.9710937
1,5,MCCD,logical_accuracy,6,9,0.9722656
1,5,MCCD,logical_accuracy,6,10,0.9703125
1,5,MCCD,logical_accuracy,6,11,0.9714844
1,5,MCCD,logical_accuracy,6,12,0.9730469
1,5,MCCD,logical_accuracy,6,13,0.9742188
1,5,MCCD,logical_accuracy,6,14,0.9726562
1,5,MCCD,logical_accuracy,6,15,0.9726562
1,5,MCCD,logical_accuracy,6,16,0.9679688
1,5,MCCD,logical_accuracy,6,17,0.9734375
1,5,MCCD,logical_accuracy,6,18,0.9777344
1,5,MCCD,logical_accuracy,6,19,0.9726562
1,5,MCCD,logical_accuracy,8,0,0.975
1,5,MCCD,logical_accuracy,8,1,0.9644531
1,5,MCCD,logical_accuracy,8,2,0.965625
1,5,MCCD,logical_accuracy,8,3,0.9730469
1,5,MCCD,logical_accuracy,8,4,0.9695312
1,5,MCCD,logical_accuracy,8,5,0.9609375
1,5,MCCD,logical_accuracy,8,6,0.9667969
1,5,MCCD,logical_accuracy,8,7,0.9640625
1,5,MCCD,logical_accuracy,8,8,0.9660156
1,5,MCCD,logical_accuracy,8,9,0.9691406
1,5,MCCD,logical_accuracy,8,10,0.9589844
1,5,MCCD,logical_accuracy,8,11,0.965625
1,5,MCCD,logical_accuracy,8,12,0.9691406
1,5,MCCD,logical_accuracy,8,13,0.9699219
1,5,MCCD,logical_accuracy,8,14,0.9695312
1,5,MCCD,logical_accuracy,8,15,0.971875
1,5,MCCD,logical_accuracy,8,16,0.9640625
1,5,MCCD,logical_accuracy,8,17,0.9613281
1,5,MCCD,logical_accuracy,8,18,0.9558594
1,5,MCCD,logical_accuracy,8,19,0.9632812
1,5,MCCD,logical_accuracy,10,0,0.9632812
1,5,MCCD,logical_accuracy,10,1,0.959375
1,5,MCCD,logical_accuracy,10,2,0.9554687
1,5,MCCD,logical_accuracy,10,3,0.9554687
1,5,MCCD,logical_accuracy,10,4,0.9578125
1,5,MCCD,logical_accuracy,10,5,0.9578125
1,5,MCCD,logical_accuracy,10,6,0.9546875
1,5,MCCD,logical_accuracy,10,7,0.9566406
1,5,MCCD,logical_accuracy,10,8,0.9566406
1,5,MCCD,logical_accuracy,10,9,0.9578125
1,5,MCCD,logical_accuracy,10,10,0.9546875
1,5,MCCD,logical_accuracy,10,11,0.9574219
1,5,MCCD,logical_accuracy,10,12,0.9550781
1,5,MCCD,logical_accuracy,10,13,0.9558594
1,5,MCCD,logical_accuracy,10,14,0.9503906
1,5,MCCD,logical_accuracy,10,15,0.9617187
1,5,MCCD,logical_accuracy,10,16,0.9523438
1,5,MCCD,logical_accuracy,10,17,0.9628906
1,5,MCCD,logical_accuracy,10,18,0.9609375
1,5,MCCD,logical_accuracy,10,19,0.9574219
1,5,MCCD,logical_accuracy,12,0,0.9523438
1,5,MCCD,logical_accuracy,12,1,0.9527344
1,5,MCCD,logical_accuracy,12,2,0.9476562
1,5,MCCD,logical_accuracy,12,3,0.946875
1,5,MCCD,logical_accuracy,12,4,0.9472656
1,5,MCCD,logical_accuracy,12,5,0.9507813
1,5,MCCD,logical_accuracy,12,6,0.9566406
1,5,MCCD,logical_accuracy,12,7,0.9457031
1,5,MCCD,logical_accuracy,12,8,0.9476562
1,5,MCCD,logical_accuracy,12,9,0.9414062
1,5,MCCD,logical_accuracy,12,10,0.9464844
1,5,MCCD,logical_accuracy,12,11,0.9460937
1,5,MCCD,logical_accuracy,12,12,0.9433594
1,5,MCCD,logical_accuracy,12,13,0.9507813
1,5,MCCD,logical_accuracy,12,14,0.9484375
1,5,MCCD,logical_accuracy,12,15,0.9457031
1,5,MCCD,logical_accuracy,12,16,0.9503906
1,5,MCCD,logical_accuracy,12,17,0.946875
1,5,MCCD,logical_accuracy,12,18,0.9457031
1,5,MCCD,logical_accuracy,12,19,0.9511719
1,5,MCCD,logical_accuracy,14,0,0.9503906
1,5,MCCD,logical_accuracy,14,1,0.9414062
1,5,MCCD,logical_accuracy,14,2,0.9488281
1,5,MCCD,logical_accuracy,14,3,0.9445313
1,5,MCCD,logical_accuracy,14,4,0.9378906
1,5,MCCD,logical_accuracy,14,5,0.946875
1,5,MCCD,logical_accuracy,14,6,0.9417969
1,5,MCCD,logical_accuracy,14,7,0.9433594
1,5,MCCD,logical_accuracy,14,8,0.9390625
1,5,MCCD,logical_accuracy,14,9,0.940625
1,5,MCCD,logical_accuracy,14,10,0.9425781
1,5,MCCD,logical_accuracy,14,11,0.9363281
1,5,MCCD,logical_accuracy,14,12,0.9460937
1,5,MCCD,logical_accuracy,14,13,0.946875
1,5,MCCD,logical_accuracy,14,14,0.9445313
1,5,MCCD,logical_accuracy,14,15,0.9351563
1,5,MCCD,logical_accuracy,14,16,0.9429688
1,5,MCCD,logical_accuracy,14,17,0.9449219
1,5,MCCD,logical_accuracy,14,18,0.9457031
1,5,MCCD,logical_accuracy,14,19,0.9523438
1,5,MCCD,logical_accuracy,16,0,0.9445313
1,5,MCCD,logical_accuracy,16,1,0.9332031
1,5,MCCD,logical_accuracy,16,2,0.9289063
1,5,MCCD,logical_accuracy,16,3,0.9328125
1,5,MCCD,logical_accuracy,16,4,0.9382812
1,5,MCCD,logical_accuracy,16,5,0.93125
1,5,MCCD,logical_accuracy,16,6,0.9355469
1,5,MCCD,logical_accuracy,16,7,0.9285156
1,5,MCCD,logical_accuracy,16,8,0.9375
1,5,MCCD,logical_accuracy,16,9,0.9332031
1,5,MCCD,logical_accuracy,16,10,0.9292969
1,5,MCCD,logical_accuracy,16,11,0.946875
1,5,MCCD,logical_accuracy,16,12,0.9332031
1,5,MCCD,logical_accuracy,16,13,0.9386719
1,5,MCCD,logical_accuracy,16,14,0.9324219
1,5,MCCD,logical_accuracy,16,15,0.9375
1,5,MCCD,logical_accuracy,16,16,0.94375
1,5,MCCD,logical_accuracy,16,17,0.9433594
1,5,MCCD,logical_accuracy,16,18,0.9367188
1,5,MCCD,logical_accuracy,16,19,0.9296875
1,5,MCCD,logical_accuracy,18,0,0.9296875
1,5,MCCD,logical_accuracy,18,1,0.9238281
1,5,MCCD,logical_accuracy,18,2,0.9320312
1,5,MCCD,logical_accuracy,18,3,0.9367188
1,5,MCCD,logical_accuracy,18,4,0.9164062
1,5,MCCD,logical_accuracy,18,5,0.9242187
1,5,MCCD,logical_accuracy,18,6,0.9242187
1,5,MCCD,logical_accuracy,18,7,0.9308594
1,5,MCCD,logical_accuracy,18,8,0.928125
1,5,MCCD,logical_accuracy,18,9,0.9273438
1,5,MCCD,logical_accuracy,18,10,0.9285156
1,5,MCCD,logical_accuracy,18,11,0.9300781
1,5,MCCD,logical_accuracy,18,12,0.9347656
1,5,MCCD,logical_accuracy,18,13,0.9273438
1,5,MCCD,logical_accuracy,18,14,0.9324219
1,5,MCCD,logical_accuracy,18,15,0.9367188
1,5,MCCD,logical_accuracy,18,16,0.9242187
1,5,MCCD,logical_accuracy,18,17,0.9277344
1,5,MCCD,logical_accuracy,18,18,0.9308594
1,5,MCCD,logical_accuracy,18,19,0.9320312
1,5,MCCD,wall_time_seconds,2,0,0.001878828
1,5,MCCD,wall_time_seconds,2,1,0.001862168
1,5,MCCD,wall_time_seconds,2,2,0.001820877
1,5,MCCD,wall_time_seconds,2,3,0.001667701
1,5,MCCD,wall_time_seconds,2,4,0.001683086
1,5,MCCD,wall_time_seconds,2,5,0.001660407
1,5,MCCD,wall_time_seconds,2,6,0.001666218
1,5,MCCD,wall_time_seconds,2,7,0.001639858
1,5,MCCD,wall_time_seconds,2,8,0.001656495
1,5,MCCD,wall_time_seconds,2,9,0.001650453
1,5,MCCD,wall_time_seconds,2,10,0.001750737
1,5,MCCD,wall_time_seconds,2,11,0.001564659
1,5,MCCD,wall_time_seconds,2,12,0.001506187
1,5,MCCD,wall_time_seconds,2,13,0.001644127
1,5,MCCD,wall_time_seconds,2,14,0.001802742
1,5,MCCD,wall_time_seconds,2,15,0.001682512
1,5,MCCD,wall_time_seconds,2,16,0.001650967
1,5,MCCD,wall_time_seconds,2,17,0.001678042
1,5,MCCD,wall_time_seconds,2,18,0.001664318
1,5,MCCD,wall_time_seconds,2,19,0.001839809
1,5,MCCD,wall_time_seconds,4,0,0.001667559
1,5,MCCD,wall_time_seconds,4,1,0.002669968
1,5,MCCD,wall_time_seconds,4,2,0.002576903
1,5,MCCD,wall_time_seconds,4,3,0.002563797
1,5,MCCD,wall_time_seconds,4,4,0.002558954
1,5,MCCD,wall_time_seconds,4,5,0.002566442
1,5,MCCD,wall_time_seconds,4,6,0.002569452
1,5,MCCD,wall_time_seconds,4,7,0.002559178
1,5,MCCD,wall_time_seconds,4,8,0.002553768
1,5,MCCD,wall_time_seconds,4,9,0.002557002
1,5,MCCD,wall_time_seconds,4,10,0.002552696
1,5,MCCD,wall_time_seconds,4,11,0.002556428
1,5,MCCD,wall_time_seconds,4,12,0.002564505
1,5,MCCD,wall_time_seconds,4,13,0.002719179
1,5,MCCD,wall_time_seconds,4,14,0.002564482
1,5,MCCD,wall_time_seconds,4,15,0.002639554
1,5,MCCD,wall_time_seconds,4,16,0.00255242
1,5,MCCD,wall_time_seconds,4,17,0.002553284
1,5,MCCD,wall_time_seconds,4,18,0.002556451
1,5,MCCD,wall_time_seconds,4,19,0.002753906
1,5,MCCD,wall_time_seconds,6,0,0.00275553
1,5,MCCD,wall_time_seconds,6,1,0.003863923
1,5,MCCD,wall_time_seconds,6,2,0.003855817
1,5,MCCD,wall_time_seconds,6,3,0.003838301
1,5,MCCD,wall_time_seconds,6,4,0.003856875
1,5,MCCD,wall_time_seconds,6,5,0.003859408
1,5,MCCD,wall_time_seconds,6,6,0.003845453
1,5,MCCD,wall_time_seconds,6,7,0.003868066
1,5,MCCD,wall_time_seconds,6,8,0.004029699
1,5,MCCD,wall_time_seconds,6,9,0.003847301
1,5,MCCD,wall_time_seconds,6,10,0.003925897
1,5,MCCD,wall_time_seconds,6,11,0.003843248
1,5,MCCD,wall_time_seconds,6,12,0.003852904
1,5,MCCD,wall_time_seconds,6,13,0.003857158
1,5,MCCD,wall_time_seconds,6,14,0.003837518
1,5,MCCD,wall_time_seconds,6,15,0.00385125
1,5,MCCD,wall_time_seconds,6,16,0.003837422
1,5,MCCD,wall_time_seconds,6,17,0.003863551
1,5,MCCD,wall_time_seconds,6,18,0.003853552
1,5,MCCD,wall_time_seconds,6,19,0.003781661
1,5,MCCD,wall_time_seconds,8,0,0.003858306
1,5,MCCD,wall_time_seconds,8,1,0.004892968
1,5,MCCD,wall_time_seconds,8,2,0.004941314
1,5,MCCD,wall_time_seconds,8,3,0.004963413
1,5,MCCD,wall_time_seconds,8,4,0.005127072
1,5,MCCD,wall_time_seconds,8,5,0.005024523
1,5,MCCD,wall_time_seconds,8,6,0.004957907
1,5,MCCD,wall_time_seconds,8,7,0.004944697
1,5,MCCD,wall_time_seconds,8,8,0.004956156
1,5,MCCD,wall_time_seconds,8,9,0.004951477
1,5,MCCD,wall_time_seconds,8,10,0.004963301
1,5,MCCD,wall_time_seconds,8,11,0.004956461
1,5,MCCD,wall_time_seconds,8,12,0.005061045
1,5,MCCD,wall_time_seconds,8,13,0.004975125
1,5,MCCD,wall_time_seconds,8,14,0.004962973
1,5,MCCD,wall_time_seconds,8,15,0.004955485
1,5,MCCD,wall_time_seconds,8,16,0.004951477
1,5,MCCD,wall_time_seconds,8,17,0.004965104
1,5,MCCD,wall_time_seconds,8,18,0.005055681
1,5,MCCD,wall_time_seconds,8,19,0.004966736
1,5,MCCD,wall_time_seconds,10,0,0.004984386
